NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
930,부산광역시 해운대구 좌동,1310,1310,0,화목,56.345,202402,26,"45,500",-,11,개인,개인,1996,대천로 187,-,중개거래,부산 해운대구,-
931,부산광역시 해운대구 좌동,1321,1321,0,벽산1,134.95,202402,17,"89,000",-,8,개인,개인,1996,대천로 205,-,중개거래,부산 해운대구,-
932,부산광역시 해운대구 좌동,1321,1321,0,벽산1,84.99,202402,2,"67,500",-,6,개인,개인,1996,대천로 205,-,중개거래,부산 해운대구,-
933,부산광역시 해운대구 좌동,1321,1321,0,벽산1,84.99,202402,19,"72,000",-,10,개인,개인,1996,대천로 205,-,중개거래,부산 해운대구,-
934,부산광역시 해운대구 좌동,1323,1323,0,한라,60,202402,18,"32,850",-,20,개인,개인,1996,좌동순환로 280,-,중개거래,부산 해운대구,-
935,부산광역시 해운대구 좌동,1323,1323,0,한라,60,202402,8,"34,000",-,9,개인,개인,1996,좌동순환로 280,-,중개거래,부산 해운대구,-
936,부산광역시 해운대구 좌동,1331,1331,0,상록,59.85,202402,6,"30,500",-,10,기타,기타,1998,세실로 7,-,중개거래,부산 해운대구,-
937,부산광역시 해운대구 좌동,1333,1333,0,대우,59.946,202402,16,"38,100",-,6,개인,개인,1996,세실로 19,-,중개거래,부산 해운대구,-
938,부산광역시 해운대구 좌동,1333,1333,0,대우,59.946,202402,8,"35,700",-,15,개인,개인,1996,세실로 19,-,중개거래,부산 해운대구,-
939,부산광역시 해운대구 좌동,1333,1333,0,대우,59.946,202402,23,"35,000",-,15,개인,개인,1996,세실로 19,-,중개거래,부산 해운대구,-
940,부산광역시 해운대구 좌동,1348,1348,0,코오롱,84.95,202402,5,"58,000",-,16,개인,개인,1997,대천로 35,-,중개거래,부산 해운대구,-
941,부산광역시 해운대구 좌동,1375,1375,0,경남,58.804,202402,5,"28,000",-,1,개인,개인,1997,좌동순환로99번길 22,-,중개거래,부산 해운대구,-
942,부산광역시 해운대구 좌동,1375,1375,0,경남,134.47,202402,20,"58,000",-,11,개인,개인,1997,좌동순환로99번길 22,-,중개거래,부산 해운대구,-
943,부산광역시 해운대구 좌동,1394,1394,0,두산1차아파트,134.97,202402,13,"55,000",-,9,개인,개인,1996,양운로 182,-,중개거래,부산 해운대구,-
944,부산광역시 해운대구 좌동,1413,1413,0,삼성,164.91,202402,1,"81,000",-,16,개인,개인,1997,세실로 174,-,중개거래,부산 해운대구,-
945,부산광역시 해운대구 좌동,1413,1413,0,삼성,134.97,202402,1,"79,000",-,15,개인,개인,1997,세실로 174,-,중개거래,부산 해운대구,-
946,부산광역시 해운대구 좌동,1419,1419,0,롯데4,59.6,202402,5,"30,500",-,10,개인,개인,1999,좌동순환로217번길 8,-,중개거래,부산 해운대구,-
947,부산광역시 해운대구 좌동,1419,1419,0,롯데4,59.76,202402,7,"35,000",-,15,개인,개인,1999,좌동순환로217번길 8,-,중개거래,부산 해운대구,-
948,부산광역시 해운대구 좌동,1419,1419,0,롯데4,84.935,202402,6,"49,500",-,5,개인,개인,1999,좌동순환로217번길 8,-,중개거래,부산 해운대구,-
949,부산광역시 해운대구 좌동,1438,1438,0,대우2,59.946,202402,14,"32,500",-,6,개인,개인,1998,좌동순환로 275,-,중개거래,부산 해운대구,-
950,부산광역시 해운대구 좌동,1438,1438,0,대우2,134.64,202402,21,"62,500",-,7,개인,개인,1998,좌동순환로 275,-,중개거래,부산 해운대구,-
951,부산광역시 해운대구 좌동,1439,1439,0,벽산2,84.99,202402,8,"44,500",-,1,개인,개인,1996,좌동순환로299번길 11,-,중개거래,부산 해운대구,-
952,부산광역시 해운대구 좌동,1439,1439,0,벽산2,59.73,202402,23,"34,400",-,4,개인,개인,1996,좌동순환로299번길 11,-,중개거래,부산 해운대구,-
953,부산광역시 해운대구 좌동,1439,1439,0,벽산2,59.73,202402,28,"31,200",-,10,개인,개인,1996,좌동순환로299번길 11,-,중개거래,부산 해운대구,-
954,부산광역시 해운대구 좌동,1445,1445,0,삼환,120.69,202402,15,"50,500",-,12,개인,개인,1998,좌동순환로299번길 22,-,중개거래,부산 해운대구,-
955,부산광역시 해운대구 좌동,1448,1448,0,경남선경,59.85,202402,20,"24,000",-,1,개인,개인,1996,청사포로 27,-,중개거래,부산 해운대구,-
956,부산광역시 해운대구 좌동,1448,1448,0,경남선경,133.295,202402,29,"53,000",-,10,개인,개인,1996,청사포로 27,-,중개거래,부산 해운대구,-
957,부산광역시 해운대구 좌동,1448,1448,0,경남선경,59.85,202402,6,"28,400",-,13,개인,개인,1996,청사포로 27,-,중개거래,부산 해운대구,-
958,부산광역시 해운대구 좌동,1450,1450,0,SKVIEW,59.99,202402,1,"25,800",106,8,개인,개인,1998,청사포로 12,-,중개거래,부산 해운대구,24.02.05
959,부산광역시 해운대구 좌동,1450,1450,0,SKVIEW,49.98,202402,3,"21,000",-,20,개인,개인,1998,청사포로 12,-,중개거래,부산 해운대구,-
960,부산광역시 해운대구 좌동,1450,1450,0,SKVIEW,49.98,202402,3,"20,500",-,20,개인,개인,1998,청사포로 12,-,중개거래,부산 해운대구,-
961,부산광역시 해운대구 좌동,1450,1450,0,SKVIEW,49.98,202402,22,"22,500",-,8,개인,개인,1998,청사포로 12,-,중개거래,부산 해운대구,-
962,부산광역시 해운대구 좌동,1492,1492,0,해운대케이씨씨스위첸,128.407,202402,13,"129,000",-,17,개인,개인,2011,세실로 80,-,중개거래,부산 해운대구,-
963,부산광역시 해운대구 좌동,1492,1492,0,해운대케이씨씨스위첸,128.407,202402,8,"125,000",-,18,개인,개인,2011,세실로 80,-,중개거래,부산 해운대구,-
964,부산광역시 해운대구 좌동,1492,1492,0,해운대케이씨씨스위첸,128.407,202402,4,"124,000",-,12,개인,개인,2011,세실로 80,-,중개거래,부산 해운대구,-
965,부산광역시 해운대구 송정동,947,947,0,해운대송정우림필유아파트,59.9295,202402,27,"33,500",-,19,개인,개인,2015,송정1로8번길 25-78,-,중개거래,부산 해운대구,-
966,부산광역시 사하구 괴정동,11월 02일,11,2,괴정한일하나로타운,51.96,202402,28,"11,000",-,3,개인,개인,1989,오작로 152,-,중개거래,부산 사하구,-
967,부산광역시 사하구 괴정동,263-1,263,1,경성스마트더블유아파트2차,58.85,202402,29,"25,000",-,13,개인,개인,2017,낙동대로 182,-,중개거래,부산 사하구,-
968,부산광역시 사하구 괴정동,352-34,352,34,벽산하이츠타운,56.94,202402,13,"11,500",-,6,개인,개인,1995,오작로 104,-,중개거래,부산 사하구,-
969,부산광역시 사하구 괴정동,554-1,554,1,괴정웰메이드홈,44.7488,202402,28,"17,000",-,8,개인,개인,2017,괴정로231번길 19,-,직거래,-,-
970,부산광역시 사하구 괴정동,571-8,571,8,일동지에닌,69.3,202402,19,"26,000",-,5,개인,개인,2004,낙동대로 301,-,중개거래,부산 사하구,-
971,부산광역시 사하구 괴정동,619-16,619,16,괴정경동메르빌,84.9995,202402,26,"18,000",-,11,개인,개인,2006,괴정로244번길 57,-,중개거래,부산 사하구,-
972,부산광역시 사하구 괴정동,952-1,952,1,괴정협성휴포레아파트,84.8849,202402,12,"48,500",-,6,개인,개인,2016,사하로 183,-,중개거래,부산 사하구,-
973,부산광역시 사하구 괴정동,952-1,952,1,괴정협성휴포레아파트,84.8849,202402,2,"52,000",-,18,개인,개인,2016,사하로 183,-,중개거래,부산 사하구,-
974,부산광역시 사하구 괴정동,952-1,952,1,괴정협성휴포레아파트,84.9564,202402,5,"49,300",-,22,개인,개인,2016,사하로 183,-,중개거래,부산 사하구,-
975,부산광역시 사하구 괴정동,952-1,952,1,괴정협성휴포레아파트,84.9474,202402,2,"50,800",-,26,개인,개인,2016,사하로 183,-,중개거래,부산 사하구,-
976,부산광역시 사하구 괴정동,1278,1278,0,괴정 K스타파크,84.927,202402,21,"30,500",-,2,개인,개인,2015,사리로70번길 24,-,중개거래,부산 사하구,-
977,부산광역시 사하구 괴정동,1284,1284,0,사하역비스타동원,84.9929,202402,25,"58,900",-,25,개인,개인,2021,낙동대로 280,-,중개거래,부산 사하구,-
978,부산광역시 사하구 괴정동,1284,1284,0,사하역비스타동원,74.9786,202402,26,"48,700",-,2,개인,개인,2021,낙동대로 280,-,중개거래,부산 사하구,-
979,부산광역시 사하구 괴정동,1286,1286,0,괴정한신더휴,59.9476,202402,15,"38,200",-,25,개인,개인,2022,사리로 106,-,중개거래,부산 사하구,-
980,부산광역시 사하구 괴정동,1286,1286,0,괴정한신더휴,74.9959,202402,7,"41,500",-,27,개인,개인,2022,사리로 106,-,중개거래,부산 사하구,-
981,부산광역시 사하구 당리동,07월 16일,16,7,당리동1차동원베네스트,59.8198,202402,1,"16,900",-,7,개인,개인,2005,제석로 160,-,중개거래,-,-
982,부산광역시 사하구 당리동,07월 16일,16,7,당리동1차동원베네스트,84.7606,202402,7,"20,300",-,6,개인,개인,2005,제석로 160,-,중개거래,부산 사하구,-
983,부산광역시 사하구 당리동,66,66,0,부영벽산블루밍,84.9636,202402,1,"32,000",-,18,개인,개인,2011,승학로71번길 60,-,직거래,-,-
984,부산광역시 사하구 당리동,180,180,0,당리반도보라맨션,84.7,202402,27,"27,500",-,6,개인,개인,1992,제석로79번길 11,-,중개거래,부산 사하구,-
985,부산광역시 사하구 당리동,313-9,313,9,당리삼창,84.825,202402,16,"34,500",-,11,개인,개인,2003,제석로 33,-,중개거래,부산 사하구,-
986,부산광역시 사하구 당리동,313-9,313,9,당리삼창,59.9,202402,15,"21,500",-,11,개인,개인,2003,제석로 33,-,중개거래,부산 사하구,-
987,부산광역시 사하구 당리동,338-1,338,1,소라,61.29,202402,6,"18,265",-,3,개인,개인,1978,괴정로 135,-,중개거래,부산 사하구,-
988,부산광역시 사하구 당리동,353-22,353,22,당리에덴동산타운,49.23,202402,21,"8,000",-,1,개인,개인,1989,승학로131번길 39,-,직거래,-,-
989,부산광역시 사하구 당리동,354-2,354,2,대암가든,47.7,202402,23,"6,000",-,2,개인,개인,1985,승학로131번길 41,-,중개거래,부산 사하구,-
990,부산광역시 사하구 당리동,572,572,0,당리푸르지오,102.2953,202402,29,"59,500",-,18,개인,개인,2013,승학로71번길 30,-,직거래,-,-
991,부산광역시 사하구 당리동,572,572,0,당리푸르지오,84.9892,202402,4,"49,000",-,19,개인,개인,2013,승학로71번길 30,-,중개거래,부산 사하구,-
992,부산광역시 사하구 당리동,577,577,0,당리경보이리스힐,66.0265,202402,14,"19,800",-,4,개인,개인,2017,승학로71번길 146,-,중개거래,부산 사하구,-
993,부산광역시 사하구 하단동,277-2,277,2,한신혜성,133.455,202402,19,"29,000",-,9,개인,개인,1996,동매로 120,-,중개거래,부산 사하구,-
994,부산광역시 사하구 하단동,616-8,616,8,보해이브빌2차,84.93,202402,2,"23,300",-,10,개인,개인,2003,하신중앙로 324,-,중개거래,부산 사하구,-
995,부산광역시 사하구 하단동,870-98,870,98,지오빌1(A동),84.93,202402,8,"23,000",-,7,개인,개인,2003,하신중앙로313번길 84,-,중개거래,부산 사하구,-
996,부산광역시 사하구 하단동,1161-2,1161,2,가락타운1,84.96,202402,5,"40,000",-,16,개인,개인,1992,하신번영로 365,-,중개거래,부산 사하구,-
997,부산광역시 사하구 하단동,1161-2,1161,2,가락타운1,84.93,202402,21,"35,500",-,12,개인,개인,1992,하신번영로 365,-,중개거래,부산 사하구,-
998,부산광역시 사하구 하단동,1175,1175,0,가락타운2,138.56,202402,28,"55,000",-,15,개인,개인,1992,하신번영로 233,-,직거래,-,-
999,부산광역시 사하구 하단동,1217-1,1217,1,하단동에스케이뷰,84.7737,202402,22,"43,500",-,14,개인,개인,2004,하신번영로 400,-,중개거래,부산 사하구,-
1000,부산광역시 사하구 하단동,1217-1,1217,1,하단동에스케이뷰,84.7737,202402,24,"40,000",-,14,개인,개인,2004,하신번영로 400,-,중개거래,부산 사하구,-
1001,부산광역시 사하구 하단동,1217-1,1217,1,하단동에스케이뷰,74.2056,202402,13,"30,500",-,15,개인,개인,2004,하신번영로 400,-,중개거래,부산 사하구,-
1002,부산광역시 사하구 하단동,1217-1,1217,1,하단동에스케이뷰,74.2056,202402,4,"33,000",-,18,개인,개인,2004,하신번영로 400,-,중개거래,부산 사하구,-
1003,부산광역시 사하구 신평동,7,7,0,신평삼익아파트,62.28,202402,5,"15,000",-,6,개인,개인,1989,장평로 311,-,중개거래,부산 사하구,-
1004,부산광역시 사하구 신평동,100,100,0,신평한성임호,82.44,202402,26,"16,400",-,10,개인,개인,1993,다대로 109,-,중개거래,부산 사하구,-
1005,부산광역시 사하구 신평동,100,100,0,신평한성임호,82.44,202402,16,"13,800",-,3,개인,개인,1993,다대로 109,-,중개거래,부산 사하구,-
1006,부산광역시 사하구 신평동,206-5,206,5,신평럭키무지개타운(206-5),143.51,202402,19,"23,500",-,2,개인,개인,1990,신산북로43번길 43,-,중개거래,부산 사하구,-
1007,부산광역시 사하구 신평동,400,400,0,현대,59.97,202402,20,"18,000",-,13,개인,개인,1994,하신중앙로 170,-,중개거래,부산 사하구,-
1008,부산광역시 사하구 신평동,400,400,0,현대,84.96,202402,8,"22,800",-,18,개인,개인,1994,하신중앙로 170,20240208,직거래,-,-
1009,부산광역시 사하구 신평동,408,408,0,신익강변타운,78.94,202402,27,"15,000",-,12,개인,개인,1992,하신중앙로 180,-,직거래,-,-
1010,부산광역시 사하구 신평동,425,425,0,한신,84.96,202402,19,"14,500",-,13,개인,개인,1993,비봉로 42,-,중개거래,부산 사하구,-
1011,부산광역시 사하구 신평동,437,437,0,삼창강변1,84.6,202402,18,"17,500",-,5,개인,개인,1998,비봉로 37,-,중개거래,부산 사하구,-
1012,부산광역시 사하구 신평동,668,668,0,신평삼한사랑채,84.9735,202402,13,"27,250",-,14,개인,개인,2016,신산북로 5,-,중개거래,부산 사하구,-
1013,부산광역시 사하구 신평동,668,668,0,신평삼한사랑채,84.9735,202402,23,"26,500",-,8,개인,개인,2016,신산북로 5,-,중개거래,부산 사하구,-
1014,부산광역시 사하구 신평동,668,668,0,신평삼한사랑채,84.9735,202402,23,"27,500",-,10,개인,개인,2016,신산북로 5,-,중개거래,부산 사하구,-
1015,부산광역시 사하구 신평동,669,669,0,사하뷰웰,84.74,202402,4,"26,500",-,8,개인,개인,2016,신산북로43번길 59,-,중개거래,부산 사하구,-
1016,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,84.8943,202402,2,"39,000",-,25,개인,개인,2021,신산북로 41,-,중개거래,부산 사하구,-
1017,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,59.9513,202402,24,"25,000",-,13,개인,개인,2021,신산북로 41,-,직거래,-,-
1018,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,59.9513,202402,26,"25,500",-,23,개인,개인,2021,신산북로 41,-,중개거래,부산 남구,-
1019,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,59.9513,202402,3,"26,500",-,9,개인,개인,2021,신산북로 41,-,중개거래,부산 사하구,-
1020,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,84.8943,202402,2,"36,800",-,17,개인,개인,2021,신산북로 41,-,중개거래,부산 강서구,-
1021,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,59.9307,202402,9,"26,050",-,9,개인,개인,2021,신산북로 41,-,중개거래,부산 사하구,-
1022,부산광역시 사하구 신평동,674,674,0,사하코오롱하늘채,59.9307,202402,17,"24,500",-,10,개인,개인,2021,신산북로 41,-,중개거래,부산 남구,-
1023,부산광역시 사하구 장림동,2,2,0,경동메르빌아파트,59.959,202402,6,"11,500",-,13,개인,개인,2002,다대로277번길 124,-,중개거래,부산 사하구,-
1024,부산광역시 사하구 장림동,2,2,0,경동메르빌아파트,53.5994,202402,19,"8,000",-,14,개인,개인,2002,다대로277번길 124,-,중개거래,부산 사하구,-
1025,부산광역시 사하구 장림동,2,2,0,경동메르빌아파트,53.5994,202402,2,"8,250",-,7,개인,개인,2002,다대로277번길 124,-,중개거래,부산 사하구,-
1026,부산광역시 사하구 장림동,16,16,0,신세대지큐빌,59.075,202402,19,"13,250",-,6,개인,개인,2003,다대로277번길 85,-,중개거래,부산 사하구,-
